id,title,timestamp,reference,topics,oeil_subjects,eurovoc_concepts,result,topics_filled,topics_effective
182767,"European Citizens’ Initiative ‘My voice, my choice: for safe and accessible abortion’",2025-12-17T12:47:49,B10-0558/2025,Gender equality,"Fundamental rights in the EU, Charter, Citizen's rights, Women condition and rights",,ADOPTED,Gender equality,Gender equality
182797,"Digitalisation, artificial intelligence and algorithmic management in the workplace – shaping the future of work",2025-12-17T12:34:17,A10-0244/2025,,"Information and communication technologies, digital technologies",,ADOPTED,Digital,Digital
182807,"Phasing out Russian natural gas imports, improving monitoring of potential energy dependencies",2025-12-17T12:24:21,A10-0195/2025,"International trade, Energy","Gas, electricity, natural gas, biogas, Security of energy supply, Cooperation and agreements for energy, Export/import control, trade defence, trade barriers","natural gas, energy supply, import (EU), import restriction, security of supply, self-sufficiency in energy, energy diversification, energy efficiency, EU energy policy",ADOPTED,"International trade, Energy","International trade, Energy"
182885,Deforestation Regulation: certain obligations of operators and traders,2025-12-17T12:25:21,C10-0263/2025,"Biodiversity, Climate and environment, Food and agriculture","Forestry policy, Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity","commodities market, simplification of formalities, export (EU), deforestation, information system, market approval, exchange of information, reduction of gas emissions",REJECTED,"Biodiversity, Climate and environment, Food and agriculture","Biodiversity, Climate and environment, Food and agriculture"
182886,Deforestation Regulation: certain obligations of operators and traders,2025-12-17T12:25:40,C10-0263/2025,"Biodiversity, Climate and environment, Food and agriculture","Forestry policy, Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity","commodities market, simplification of formalities, export (EU), deforestation, information system, market approval, exchange of information, reduction of gas emissions",ADOPTED,"Biodiversity, Climate and environment, Food and agriculture","Biodiversity, Climate and environment, Food and agriculture"
182887,"Phasing out Russian natural gas imports, improving monitoring of potential energy dependencies",2025-12-17T12:24:01,A10-0195/2025,"International trade, Energy","Gas, electricity, natural gas, biogas, Security of energy supply, Cooperation and agreements for energy, Export/import control, trade defence, trade barriers","natural gas, energy supply, import (EU), import restriction, security of supply, self-sufficiency in energy, energy diversification, energy efficiency, EU energy policy",REJECTED,"International trade, Energy","International trade, Energy"
182895,Establishment of a list of safe countries of origin at Union level,2025-12-17T12:23:20,A10-0259/2025,Migration,"Asylum, refugees, displaced persons; Asylum, Migration and Integration Fund (AMIF)",,ADOPTED,Migration,Migration
182896,Application of the ‘safe third country’ concept,2025-12-17T12:22:43,A10-0255/2025,Migration,"Asylum, refugees, displaced persons; Asylum, Migration and Integration Fund (AMIF)",,ADOPTED,Migration,Migration
182460,Bilateral safeguard clause of the EU-Mercosur Partnership Agreement and the EU-Mercosur Interim Trade Agreement for agricultural products,2025-12-16T13:01:18,A10-0254/2025,"International trade, Foreign affairs","Multilateral and plurilateral economic and trade agreements and relations, Relations with Latin America, Central America, Caribbean islands",,ADOPTED,"International trade, Foreign affairs","International trade, Foreign affairs"
182463,Brexit Adjustment Reserve,2025-12-16T13:10:37,A10-0233/2025,Economy and budget,Budget of the Union,,ADOPTED,Economy and budget,Economy and budget
182470,Mobilisation of the European Globalisation Adjustment Fund for Displaced Workers: application EGF/2025/003 SE/Northvolt – Sweden,2025-12-16T13:12:40,A10-0239/2025,"Worker’s rights, Economy and budget","Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF), 2025 budget",,ADOPTED,"Worker’s rights, Economy and budget","Worker’s rights, Economy and budget"
182479,Providing macro-financial assistance to Jordan,2025-12-16T13:10:16,A10-0245/2025,Foreign affairs,"Macro-financial assistance to third countries, Relations with the countries of the Mashreq",,ADOPTED,Foreign affairs,Foreign affairs
182483,Incentivising defence-related investments in the EU budget to implement the ReArm Europe Plan,2025-12-16T13:07:56,A10-0172/2025,Economy and budget,"Defence and arms industry, Structural funds, investment funds in general, programmes, Budget of the Union",,ADOPTED,Economy and budget,Economy and budget
182509,"Amending certain CAP Regulations as regards the conditionality system, types of intervention in the form of direct payment, types of intervention in certain sectors and rural development and annual performance reports, data and interoperability governance, suspensions of payments annual performance clearance and controls and penalties",2025-12-16T13:08:20,A10-0164/2025,Food and agriculture,"Agricultural policy and economies , Agricultural structures and holdings, farmers , Rural development, European Agricultural Fund for Rural Development (EAFRD), Marketing and trade of agricultural products and livestock",,ADOPTED,Food and agriculture,Food and agriculture
182518,Corporate sustainability reporting and due diligence requirements,2025-12-16T13:11:37,A10-0197/2025,Climate and environment,"Company law, Sustainable development",,ADOPTED,Climate and environment,Climate and environment
182614,Corporate sustainability reporting and due diligence requirements,2025-12-16T13:11:05,A10-0197/2025,Climate and environment,"Company law, Sustainable development",,REJECTED,Climate and environment,Climate and environment
182645,Relations between the EU and Saudi Arabia,2025-12-16T13:14:14,A10-0230/2025,,Human rights situation in the world,,ADOPTED,Human rights,Human rights
182703,Objection pursuant to Rule 115(2) and (3): Genetically modified maize NK603,2025-12-16T13:14:34,B10-0562/2025,"Food and agriculture, Consumer protection","Agro-genetics, GMOs, Food safety ",,ADOPTED,"Food and agriculture, Consumer protection","Food and agriculture, Consumer protection"
182705,Objection pursuant to Rule 115(2) and (3): Genetically modified sugar beet KWS20-1,2025-12-16T13:15:02,B10-0559/2025,Food and agriculture,"Agro-genetics, GMOs",,ADOPTED,Food and agriculture,Food and agriculture
181486,Implementation of the EU-UK Trade and Cooperation Agreement,2025-11-27T12:17:35,A10-0226/2025,"Foreign affairs, International trade","Bilateral economic and trade agreements and relations, Relations with third countries",,ADOPTED,"Foreign affairs, International trade","Foreign affairs, International trade"
181550,EU strategy for the rights of persons with disabilities post-2024,2025-11-27T12:25:39,A10-0211/2025,,"Social and economic rights, People with disabilities, Equal treatment of persons, non-discrimination",,ADOPTED,"Human rights, Social protection","Human rights, Social protection"
181559,Harmonised requirements in the internal market on transparency of third countries interest representation,2025-11-27T12:09:23,A10-0208/2025,,"Public access to information and documents, administrative practice, Protection of privacy and data protection, Cooperation between administrations, Information and communication technologies, digital technologies","interest group, third country, provision of services, decision-making, approximation of laws, single market, liability, service, disclosure of information, administrative transparency, transparency in decision-making, economic activity",ADOPTED,"Data protection and privacy, Digital","Data protection and privacy, Digital"
181561,Amending Regulations on the Internal Market Information System (IMI) and on the single digital gateway as regards certain harmonisation requirements on transparency,2025-11-27T12:06:41,A10-0209/2025,,"Public access to information and documents, administrative practice, Protection of privacy and data protection, Cooperation between administrations, Information and communication technologies, digital technologies","administrative cooperation, single market, information system, access to information, administrative formalities, EU Member State, exchange of information",ADOPTED,"Data protection and privacy, Digital","Data protection and privacy, Digital"
181566,Application of the Treaty provisions related to the principles of subsidiarity and proportionality and the role of national parliaments in the EU legislative process,2025-11-27T12:27:37,A10-0224/2025,,"Interinstitutional relations, subsidiarity, proportionality, comitology, Relations with Member State governments and national parliaments",,ADOPTED,Democracy,Democracy
182257,Political situation in Myanmar including the humanitarian crisis of the Rohingya,2025-11-27T12:34:44,RC-B10-0508/2025,Foreign affairs,"Third-country political situation, local and regional conflicts, Peace preservation, humanitarian and rescue tasks, crisis management, Fundamental freedoms, human rights, democracy in general, Emergency, food, humanitarian aid, aid to refugees, Emergency Aid Reserve",,ADOPTED,Foreign affairs,Foreign affairs
182288,Escalation of the war and the humanitarian catastrophe in Sudan,2025-11-27T12:34:09,RC-B10-0533/2025,,"Third-country political situation, local and regional conflicts, Fundamental freedoms, human rights, democracy in general",,ADOPTED,"Democracy, Foreign affairs, Human rights","Democracy, Foreign affairs, Human rights"
182293,"Rule of law and human rights situation in Tunisia, particularly the case of Sonia Dahmani",2025-11-27T12:06:16,RC-B10-0518/2025,,"Fundamental freedoms, human rights, democracy in general",,ADOPTED,"Democracy, Human rights","Democracy, Human rights"
182305,"Post-election killings and the deteriorating human rights situation in Tanzania, including the case of imprisoned opposition leader Tundu Lissu",2025-11-27T12:03:55,RC-B10-0514/2025,,"Fundamental freedoms, human rights, democracy in general",,ADOPTED,"Democracy, Human rights","Democracy, Human rights"
182317,Escalating repression of the Baha’is in Iran,2025-11-27T12:05:15,RC-B10-0528/2025,,"Fundamental freedoms, human rights, democracy in general, Human rights situation in the world",,ADOPTED,"Democracy, Human rights","Democracy, Human rights"
182353,EU position on the proposed plan and EU engagement towards a just and lasting peace for Ukraine,2025-11-27T12:40:52,RC-B10-0545/2025,,"Third-country political situation, local and regional conflicts",,ADOPTED,Foreign affairs,Foreign affairs
181492,EU’s diplomatic strategy and geopolitical cooperation in the Arctic,2025-11-26T12:34:56,A10-0229/2025,Foreign affairs,"Common foreign and security policy (CFSP), Relations with third countries",,ADOPTED,Foreign affairs,Foreign affairs
181520,Protection of minors online,2025-11-26T12:39:11,A10-0213/2025,,"Information and communication technologies, digital technologies, Ethical information policy, Child protection, children's rights",,ADOPTED,"Digital, Youth and culture","Digital, Youth and culture"
181522,Increasing the efficiency of the EU guarantee under the InvestEU Regulation and simplifying reporting requirements,2025-11-26T12:30:40,A10-0117/2025,Economy and budget,"Competition, Industrial competitiveness, Innovation, Structural funds, investment funds in general, programmes","financing, investment protection, EU financial instrument, small and medium-sized enterprises, investment project, investment promotion, administrative formalities, EU programme, disclosure of information, trans-European network, exchange of information, EU aid, critical infrastructure security",ADOPTED,Economy and budget,Economy and budget
181544,Access to finance for SMEs and scale-ups,2025-11-26T12:41:47,A10-0185/2025,,"Small and medium-sized enterprises (SME), craft industries, Financial management of undertakings, business loans, accounting, Structural funds, investment funds in general, programmes",,ADOPTED,Economy and budget,Economy and budget
181563,Collection of statistical information by the European Central Bank,2025-11-26T12:31:03,A10-0222/2025,Economy and budget,"Financial supervision, European Central Bank (ECB), ESCB",,ADOPTED,Economy and budget,Economy and budget
181633,2026 budgetary procedure: joint text,2025-11-26T12:08:59,A10-0235/2025,Economy and budget,2026 budget,"budgetary resources, general budget (EU), EU expenditure, draft budget (EU), financial year",ADOPTED,Economy and budget,Economy and budget
181813,Deforestation Regulation: certain obligations of operators and traders,2025-11-26T12:29:21,C10-0263/2025,"Biodiversity, Climate and environment, Food and agriculture","Forestry policy, Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity","commodities market, simplification of formalities, export (EU), deforestation, information system, market approval, exchange of information, reduction of gas emissions",ADOPTED,"Biodiversity, Climate and environment, Food and agriculture","Biodiversity, Climate and environment, Food and agriculture"
181885,Deforestation Regulation: certain obligations of operators and traders,2025-11-26T12:12:36,C10-0263/2025,"Biodiversity, Climate and environment, Food and agriculture","Forestry policy, Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity","commodities market, simplification of formalities, export (EU), deforestation, information system, market approval, exchange of information, reduction of gas emissions",REJECTED,"Biodiversity, Climate and environment, Food and agriculture","Biodiversity, Climate and environment, Food and agriculture"
181950,Objection pursuant to Rule 114(3): amending Delegated Regulation (EU) 2023/2429 as regards origin labelling for fruit and vegetables originating in the non-self-governing territory of Western Sahara,2025-11-26T12:51:01,B10-0503/2025,Food and agriculture,"Fruit, citrus fruits, Vegetables",,REJECTED,Food and agriculture,Food and agriculture
181951,Objection pursuant to Rule 114(3): amending Delegated Regulation (EU) 2023/2429 as regards origin labelling for fruit and vegetables originating in the non-self-governing territory of Western Sahara,2025-11-26T12:52:37,B10-0506/2025,Food and agriculture,"Fruit, citrus fruits, Vegetables",,REJECTED,Food and agriculture,Food and agriculture
181953,Objection pursuant to Rule 114(3): amending Delegated Regulation (EU) 2020/1818 as regards the definition of prohibited weapons,2025-11-26T12:49:09,B10-0499/2025,Economy and budget,"Defence and arms industry, Control of personal weapons and ammunitions",,REJECTED,Economy and budget,Economy and budget
181994,"Draft amending budget No 3/2025: adjustment in payment appropriations, update of revenues and other technical updates",2025-11-26T12:08:32,A10-0237/2025,Economy and budget,"Budget of the Union, Financing of the budget, own resources, 2025 budget",,ADOPTED,Economy and budget,Economy and budget
182008,"Protecting EU consumers against the practices of certain e-commerce platforms: the case of child-like sex dolls, weapons and other illegal products and material",2025-11-26T12:42:23,B10-0496/2025,"Consumer protection, Digital","Ethical information policy, International information networks and society, internet, Business policy, e-commerce, after-sales service, commercial distribution, Child protection, children's rights, Consumers' protection in general, Consumers' economic and legal interests, Safety of products and services, product liability",,REJECTED,"Consumer protection, Digital","Consumer protection, Digital"
181511,Existence of a clear risk of a serious breach by Hungary of the values on which the Union is founded,2025-11-25T12:41:38,A10-0231/2025,,"Principles common to the Member States, EU values",,ADOPTED,Democracy,Democracy
181542,Institutional aspects of the report on the future of European competitiveness (Draghi Report),2025-11-25T12:49:38,A10-0196/2025,Economy and budget,"Competition, Interinstitutional relations, subsidiarity, proportionality, comitology",,ADOPTED,Economy and budget,Economy and budget
181551,Impact of artificial intelligence on the financial sector,2025-11-25T12:51:56,A10-0225/2025,,"Financial services, financial reporting and auditing, Information and communication technologies, digital technologies",,ADOPTED,"Digital, Economy and budget","Digital, Economy and budget"
181564,Ensuring faster registration and uptake of biological control agents,2025-11-25T12:42:26,A10-0234/2025,"Climate and environment, Food and agriculture","Plant health legislation , Dangerous substances, toxic and radioactive wastes (storage, transport)",,ADOPTED,"Climate and environment, Food and agriculture","Climate and environment, Food and agriculture"
181587,European Defence Industry Programme and a framework of measures to ensure the timely availability and supply of defence products (‘EDIP’),2025-11-25T12:29:35,A10-0084/2025,Economy and budget,"Defence and arms industry, Common security and defence policy (CSDP); WEU, NATO","arms industry, investment, military cooperation, European defence policy, military equipment, defence expenditure, European security, EU industrial policy, defence budget, EU programme, distribution of EU funding, common security and defence policy, information security, arms policy",ADOPTED,Economy and budget,Economy and budget
181617,2024 budget: assessing the implementation of the gender mainstreaming methodology in the EU budget,2025-11-25T12:58:08,A10-0212/2025,"Gender equality, Economy and budget","Gender equality, 2024 budget",,ADOPTED,"Gender equality, Economy and budget","Gender equality, Economy and budget"
181829,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DAS1131,2025-11-25T12:58:40,B10-0489/2025,Food and agriculture,"Agro-genetics, GMOs",,ADOPTED,Food and agriculture,Food and agriculture
181830,Objection pursuant to Rule 115(2) and (3): Genetically modified oilseed rape MON 88302,2025-11-25T12:59:30,B10-0490/2025,Food and agriculture,"Agro-genetics, GMOs",,ADOPTED,Food and agriculture,Food and agriculture
181831,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 87427,2025-11-25T13:00:29,B10-0491/2025,Food and agriculture,"Agro-genetics, GMOs",,ADOPTED,Food and agriculture,Food and agriculture
181832,Objection pursuant to Rule 115(2) and (3): Genetically modified cotton MON 88913,2025-11-25T12:59:09,B10-0492/2025,Food and agriculture,"Agro-genetics, GMOs",,ADOPTED,Food and agriculture,Food and agriculture
181833,Objection pursuant to Rule 115(2) and (3): Genetically modified soybean MON 87708,2025-11-25T12:59:53,B10-0493/2025,Food and agriculture,"Agro-genetics, GMOs",,ADOPTED,Food and agriculture,Food and agriculture
181879,European Defence Industry Programme and a framework of measures to ensure the timely availability and supply of defence products (‘EDIP’),2025-11-25T12:28:54,A10-0084/2025,Economy and budget,"Defence and arms industry, Common security and defence policy (CSDP); WEU, NATO","arms industry, investment, military cooperation, European defence policy, military equipment, defence expenditure, European security, EU industrial policy, defence budget, EU programme, distribution of EU funding, common security and defence policy, information security, arms policy",REJECTED,Economy and budget,Economy and budget
181995,"Enhancing police cooperation in relation to the prevention, detection and investigation of migrant smuggling and trafficking in human beings; enhancing Europol’s support to preventing and combating such crimes",2025-11-25T12:28:11,A10-0109/2025,,"Police cooperation, Europol, CEPOL, Action to combat violence, trafficking in human beings and migrant smuggling","fight against crime, illegal migration, cross-border cooperation, migrant, police cooperation, organised crime, Europol, operation of the Institutions, trafficking in human beings, exchange of information, biometrics, Frontex",ADOPTED,,
180621,Digital Trade Agreement between the European Union and the Republic of Singapore,2025-11-13T11:55:08,A10-0187/2025,"Foreign affairs, International trade","Information and communication technologies, digital technologies, Bilateral economic and trade agreements and relations, Relations with Asian countries","trade agreement, ratification of an agreement, trade agreement (EU), electronic commerce",ADOPTED,"Foreign affairs, International trade","Foreign affairs, International trade"
180622,Digital Trade Agreement between the European Union and the Republic of Singapore (Resolution),2025-11-13T11:55:30,A10-0190/2025,"Foreign affairs, International trade","Information and communication technologies, digital technologies, Bilateral economic and trade agreements and relations, Relations with Asian countries",,ADOPTED,"Foreign affairs, International trade","Foreign affairs, International trade"
180633,Mobilisation of the European Union Solidarity Fund: assistance to Spain and France in relation to natural disasters in 2024 and 2025,2025-11-13T12:04:07,A10-0215/2025,"Climate and environment, Economy and budget","Natural disasters, Solidarity Fund, Previous annual budgets","flood, aid to disaster victims, Community of Valencia, general budget (EU), cyclone, commitment of expenditure, emergency aid, European Union Solidarity Fund",ADOPTED,"Climate and environment, Economy and budget","Climate and environment, Economy and budget"
180663,Business in Europe: Framework for Income Taxation (BEFIT),2025-11-13T11:59:28,A10-0194/2025,,Company taxation,"group of companies, tax harmonisation, corporation tax, parent company, tax law, tax collection, European tax cooperation, multinational enterprise",ADOPTED,Taxation,Taxation
180948,Certain corporate sustainability reporting and due diligence requirements,2025-11-13T11:50:11,A10-0197/2025,Climate and environment,"Company law, Sustainable development","large business, trade information, standard, small and medium-sized enterprises, activity report, environmental impact, European standard, disclosure of information, sustainable development, human rights, corporate social responsibility, value chain",ADOPTED,Climate and environment,Climate and environment
180953,Addressing transnational repression of human rights defenders,2025-11-13T10:49:46,A10-0206/2025,,Human rights situation in the world,,ADOPTED,Human rights,Human rights
180954,Conservation and sustainable use of marine biological diversity of areas beyond national jurisdiction,2025-11-13T11:06:48,A10-0205/2025,"Climate and environment, Biodiversity, Food and agriculture","Fish stocks, conservation of fishery resources, Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity, International and regional environment protection measures and agreements","marine pollution, ratification of an agreement, environmental impact, resources of the sea, protected area, law of the sea, biodiversity, sustainable development, the EU's international role, marine ecosystem, exploitation of the seas, integrated maritime policy, genetics",ADOPTED,"Climate and environment, Biodiversity, Food and agriculture","Climate and environment, Biodiversity, Food and agriculture"
180979,Exceptional trade measures for countries and territories participating in or linked to the Stabilisation and Association Process,2025-11-13T11:52:35,A10-0188/2025,"Foreign affairs, International trade","Bilateral economic and trade agreements and relations, Relations with South-East Europe and the Balkans, European neighbourhood policy","exemption from customs duties, tariff quota, agricultural product, originating product, import (EU), tariff preference, Western Balkans, wine, stabilisation and association agreement",ADOPTED,"Foreign affairs, International trade","Foreign affairs, International trade"
180980,Opinion from the Court of Justice on the compatibility with the Treaties of the proposed Agreement on Digital Trade between the European Union and the Republic of Singapore,2025-11-13T11:53:00,B10-0479/2025,"Foreign affairs, International trade","Information and communication technologies, digital technologies, Bilateral economic and trade agreements and relations, Relations with Asian countries",,REJECTED,"Foreign affairs, International trade","Foreign affairs, International trade"
180983,Certain corporate sustainability reporting and due diligence requirements,2025-11-13T11:07:55,A10-0197/2025,Climate and environment,"Company law, Sustainable development","large business, trade information, standard, small and medium-sized enterprises, activity report, environmental impact, European standard, disclosure of information, sustainable development, human rights, corporate social responsibility, value chain",REJECTED,Climate and environment,Climate and environment
181339,Gender Equality Strategy 2025,2025-11-13T12:25:44,A10-0210/2025,Gender equality,Gender equality,,ADOPTED,Gender equality,Gender equality
181343,Proxy voting in plenary for Members during pregnancy and after giving birth,2025-11-13T10:47:16,A10-0214/2025,,"Elections, direct universal suffrage",,ADOPTED,Democracy,Democracy
181375,Framework for achieving climate neutrality,2025-11-13T11:05:26,A10-0223/2025,"Climate change, Climate and environment, Energy","Energy policy, Climate policy, climate change, ozone layer, International and regional environment protection measures and agreements, Sustainable development","pollution control measures, joint implementation, environmental law, climate change, greenhouse gas, EU environmental policy, reduction of gas emissions",ADOPTED,"Climate change, Climate and environment, Energy","Climate change, Climate and environment, Energy"
181393,Framework for achieving climate neutrality,2025-11-13T10:56:12,A10-0223/2025,"Climate change, Climate and environment, Energy","Energy policy, Climate policy, climate change, ozone layer, International and regional environment protection measures and agreements, Sustainable development","pollution control measures, joint implementation, environmental law, climate change, greenhouse gas, EU environmental policy, reduction of gas emissions",REJECTED,"Climate change, Climate and environment, Energy","Climate change, Climate and environment, Energy"
180250,Objection pursuant to Rule 114(3): InvestEU Fund strategic investments in the field of defence,2025-10-23T12:04:28,B10-0456/2025,Economy and budget,"Defence and arms industry, Structural funds, investment funds in general, programmes",,REJECTED,Economy and budget,Economy and budget
180290,Objections pursuant to Rule 114(3): Specifying a methodology for assessing greenhouse gas emissions savings from low-carbon fuels,2025-10-23T12:04:59,B10-0457/2025,Energy,Alternative and renewable energies,,REJECTED,Energy,Energy
180291,Objections pursuant to Rule 114(3): Specifying a methodology for assessing greenhouse gas emissions savings from low-carbon fuels,2025-10-23T12:05:16,B10-0464/2025,Energy,Alternative and renewable energies,,REJECTED,Energy,Energy
180520,Soil Monitoring and Resilience (Soil Monitoring Law),2025-10-23T12:08:06,A10-0204/2025,"Climate and environment, Biodiversity","Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity, Soil pollution, deterioration","conservation of resources, soil improvement, soil pollution, soil protection, environmental monitoring, soil resources, degradation of the environment",REJECTED,"Climate and environment, Biodiversity","Climate and environment, Biodiversity"
180598,Renewing the EU-Africa partnership: building common priorities ahead of the Angola Summit,2025-10-23T12:18:23,RC-B10-0471/2025,Foreign affairs,"Peace preservation, humanitarian and rescue tasks, crisis management, Fundamental freedoms, human rights, democracy in general, Common commercial policy in general, Development cooperation, Financial and technical cooperation and assistance, Relations with African countries",,ADOPTED,Foreign affairs,Foreign affairs
179841,Discharge 2023: Agencies,2025-10-22T13:59:22,A10-0169/2025,Economy and budget,2023 discharge,,ADOPTED,Economy and budget,Economy and budget
179918,"Situation in Belarus, five years after the fraudulent presidential elections",2025-10-22T14:08:48,RC-B10-0451/2025,,"Third-country political situation, local and regional conflicts, Fundamental freedoms, human rights, democracy in general",,ADOPTED,"Democracy, Foreign affairs, Human rights","Democracy, Foreign affairs, Human rights"
179934,Discharge 2023: EU general budget – European Council and Council,2025-10-22T13:58:19,A10-0167/2025,Economy and budget,2023 discharge,,ADOPTED,Economy and budget,Economy and budget
180153,General budget of the European Union for the financial year 2026 – all sections,2025-10-22T13:53:11,A10-0192/2025,Economy and budget,2026 budget,"budgetary resources, general budget (EU), EU expenditure, draft budget (EU), financial year",ADOPTED,Economy and budget,Economy and budget
180195,Institutional consequences of the EU enlargement negotiations,2025-10-22T14:04:57,A10-0177/2025,Enlargement,Enlargement of the Union,,ADOPTED,Enlargement,Enlargement
180245,"Polarisation and increased repression in Serbia, one year after the Novi Sad tragedy",2025-10-22T14:07:22,RC-B10-0459/2025,Climate and environment,"Water control and management, pollution of waterways, water pollution, Fundamental freedoms, human rights, democracy in general",,ADOPTED,Climate and environment,Climate and environment
179786,"Common data platform on chemicals, establishing a monitoring and outlook framework for chemicals",2025-10-21T12:20:06,A10-0018/2025,"Climate and environment, Economy and budget","Chemical industry, fertilizers, plastics, Dangerous substances, toxic and radioactive wastes (storage, transport)","marketing standard, chemical product, environmental protection, public health, product safety, information system, database, European Environment Agency, disclosure of information, European Medicines Agency, European Agency for Safety and Health at Work, interinstitutional cooperation (EU), exchange of information, European Food Safety Authority, European Chemicals Agency, chemicals legislation",ADOPTED,"Climate and environment, Economy and budget","Climate and environment, Economy and budget"
179788,Re-attribution of scientific and technical tasks to the European Chemicals Agency,2025-10-21T12:20:34,A10-0019/2025,"Climate and environment, Economy and budget","Electronics, electrotechnical industries, ICT, robotics, Dangerous substances, toxic and radioactive wastes (storage, transport), Agencies and bodies of the EU","electrical equipment, chemical product, dangerous substance, general budget (EU), European Environment Agency, European Medicines Agency, European Agency for Safety and Health at Work, interinstitutional cooperation (EU), operation of the Institutions, exchange of information, European Food Safety Authority, scientific report, European Chemicals Agency, electronic equipment, chemicals legislation",ADOPTED,"Climate and environment, Economy and budget","Climate and environment, Economy and budget"
179790,Re-attribution of scientific and technical tasks and improving cooperation among Union agencies in the area of chemicals,2025-10-21T12:20:59,A10-0020/2025,"Climate and environment, Economy and budget","Chemical industry, fertilizers, plastics, Dangerous substances, toxic and radioactive wastes (storage, transport)","chemical product, European Environment Agency, European Medicines Agency, European Agency for Safety and Health at Work, interinstitutional cooperation (EU), exchange of information, European Food Safety Authority, scientific report, European Chemicals Agency, chemicals legislation",ADOPTED,"Climate and environment, Economy and budget","Climate and environment, Economy and budget"
179801,Standing Forest and Forestry Expert Group,2025-10-21T12:31:42,A10-0175/2025,Food and agriculture,Forestry policy,"operation of the Institutions, standing committee (EU), European forestry policy, expert group (EU)",ADOPTED,Food and agriculture,Food and agriculture
179804,Monitoring framework for resilient European forests,2025-10-21T12:25:22,A10-0176/2025,Food and agriculture,Forestry policy,"forest, forestry development, environmental monitoring, wooded area, adaptation to climate change, forest conservation, exchange of information, sustainable forest management, European forestry policy, forestry economics",ADOPTED,Food and agriculture,Food and agriculture
179816,A new legislative framework for products that is fit for the digital and sustainable transition,2025-10-21T12:33:08,A10-0189/2025,Consumer protection,"Free movement of goods, Standardisation, EC/EU standards and trade mark, certification, compliance, Safety of products and services, product liability",,ADOPTED,Consumer protection,Consumer protection
179820,General Data Protection Regulation: additional procedural rules relating to the enforcement of the Regulation,2025-10-21T12:21:25,A9-0045/2024,Consumer protection,"Protection of privacy and data protection, Cooperation between administrations, Business policy, e-commerce, after-sales service, commercial distribution, Consumers' economic and legal interests","application of EU law, cross-border cooperation, judicial proceedings, protection of privacy, cross-frontier data flow, data-processing law, access to information, data protection, disclosure of information, judicial cooperation in criminal matters in the EU, personal data, European Data Protection Supervisor",ADOPTED,Consumer protection,Consumer protection
179824,Statute and funding of European political parties and European political foundations,2025-10-21T12:22:11,A9-0223/2022,Economy and budget,"Political rights, right to vote and to stand in elections, Social and community life, associations, foundations, Agencies and bodies of the EU, Budget of the Union","EU financing, party financing, foundation, freedom of association, freedom of expression, European party, European legal status",ADOPTED,Economy and budget,Economy and budget
